,Edad,Trabajo,Estado Civil,Fomación,Impago,Prestamo hipotecario,Prestamo Personal,Canal de contacto,Mes,Dia de la semana,num contactos esta campaña,num días último contacto,num contactos otras campañas,resultado campaña anterior,variación tasa empleo,euribor3m,contrata_fondos
10022,20.0,blue-collar,single,basic.4y,no,no,no,telephone,sep,,1,999,0,nonexistent,-11,882,0
10023,47.0,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,,2,999,0,nonexistent,14,4968,0
10024,52.0,admin.,married,university.degree,unknown,yes,no,cellular,aug,,3,999,0,nonexistent,14,4963,0
10025,49.0,admin.,married,university.degree,no,yes,no,cellular,aug,,1,999,0,nonexistent,14,4968,0
10026,,blue-collar,divorced,basic.9y,no,no,no,cellular,jul,,1,999,0,nonexistent,14,4963,0
10027,31.0,admin.,married,professional.course,no,yes,no,cellular,aug,,1,999,0,nonexistent,14,4967,0
10028,,entrepreneur,married,university.degree,no,yes,no,cellular,nov,thu,1,999,1,failure,-1,4076,0
10029,33.0,admin.,married,high.school,no,yes,no,telephone,jun,,1,999,0,nonexistent,14,4864,0
10030,32.0,blue-collar,married,basic.6y,no,no,no,telephone,jul,,3,999,0,nonexistent,14,4961,0
10031,40.0,admin.,married,university.degree,no,no,no,cellular,aug,,1,3,1,success,-29,884,0
10032,35.0,admin.,single,high.school,no,yes,no,cellular,may,,1,999,0,nonexistent,-18,1327,0
10033,54.0,housemaid,married,high.school,no,yes,no,cellular,apr,,1,999,0,nonexistent,-18,1365,0
10034,34.0,blue-collar,married,high.school,unknown,yes,no,telephone,jul,,4,999,0,nonexistent,14,4963,0
10035,,admin.,married,,no,yes,no,cellular,nov,,1,999,0,nonexistent,-1,4021,0
10036,42.0,blue-collar,married,basic.6y,unknown,no,yes,cellular,may,,1,999,1,failure,-18,1334,0
10037,36.0,entrepreneur,married,,unknown,unknown,unknown,telephone,jun,,2,999,0,nonexistent,14,4967,0
10038,27.0,student,single,university.degree,unknown,yes,no,telephone,jun,,2,999,0,nonexistent,14,4864,0
10039,39.0,admin.,single,unknown,no,no,no,telephone,may,,1,999,0,nonexistent,11,4856,0
10040,54.0,management,married,,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-18,125,0
10041,40.0,admin.,single,high.school,unknown,unknown,unknown,cellular,nov,,2,999,0,nonexistent,-1,4191,0
10042,53.0,technician,married,professional.course,unknown,no,no,cellular,jul,,1,999,0,nonexistent,14,4962,0
10043,64.0,unknown,married,unknown,no,yes,no,telephone,aug,,4,999,0,nonexistent,-17,905,1
10044,30.0,admin.,single,university.degree,no,no,no,cellular,aug,,1,999,0,nonexistent,14,4963,0
10045,42.0,services,married,basic.6y,no,no,no,cellular,jul,,3,999,0,nonexistent,14,4961,0
10046,50.0,unemployed,married,basic.9y,unknown,no,yes,cellular,aug,,3,999,0,nonexistent,14,4964,0
10047,59.0,technician,divorced,,no,yes,no,cellular,jul,,13,999,0,nonexistent,14,4963,0
10048,66.0,retired,married,high.school,no,no,no,cellular,jul,,1,999,0,nonexistent,-17,835,1
10049,36.0,admin.,married,high.school,no,yes,no,telephone,may,,3,999,0,nonexistent,11,4855,0
10050,35.0,blue-collar,married,basic.9y,unknown,yes,yes,cellular,may,,2,999,0,nonexistent,-18,1327,0
10051,70.0,retired,divorced,high.school,no,yes,no,telephone,may,,2,4,2,success,-18,697,1
10052,27.0,admin.,single,high.school,no,yes,yes,cellular,may,,7,999,1,failure,-18,1266,0
10053,,self-employed,single,high.school,no,no,yes,cellular,jul,,2,999,0,nonexistent,14,4961,0
10054,,admin.,divorced,high.school,no,yes,no,cellular,may,,1,999,0,nonexistent,-18,1291,0
10055,34.0,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,,2,999,0,nonexistent,11,4855,0
10056,65.0,housemaid,married,basic.4y,no,unknown,unknown,cellular,oct,,2,999,0,nonexistent,-34,728,1
10057,44.0,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,,4,999,0,nonexistent,11,4857,0
10058,28.0,admin.,single,unknown,no,yes,no,telephone,jun,,5,999,0,nonexistent,14,496,0
10059,52.0,retired,married,university.degree,no,no,no,cellular,nov,,1,999,0,nonexistent,-1,4191,0
10060,34.0,technician,single,professional.course,no,yes,no,cellular,aug,,1,999,0,nonexistent,14,4965,0
10061,,blue-collar,married,basic.9y,no,no,yes,telephone,jun,,2,999,0,nonexistent,14,4967,0
10062,41.0,management,married,university.degree,no,yes,no,cellular,nov,,1,999,0,nonexistent,-1,4153,0
10063,63.0,retired,married,high.school,no,yes,no,cellular,oct,,1,999,0,nonexistent,-34,74,0
10064,29.0,management,married,university.degree,no,no,no,telephone,may,,2,999,0,nonexistent,11,4856,0
10065,51.0,blue-collar,married,,unknown,yes,no,telephone,may,,2,999,0,nonexistent,11,4858,0
10066,60.0,admin.,married,high.school,no,no,no,cellular,apr,thu,1,2,1,success,-18,1365,1
10067,41.0,management,married,high.school,no,unknown,unknown,telephone,jun,,1,999,0,nonexistent,14,4967,0
10068,34.0,blue-collar,married,basic.9y,no,no,no,telephone,jun,,1,999,0,nonexistent,-17,702,0
10069,49.0,self-employed,married,basic.9y,unknown,yes,no,cellular,jul,,1,999,0,nonexistent,14,4958,0
10070,32.0,admin.,single,university.degree,no,no,no,telephone,nov,,1,999,0,nonexistent,-1,4406,0
10071,34.0,admin.,married,university.degree,no,yes,no,cellular,may,,2,999,1,failure,-18,1313,0
10072,50.0,admin.,married,university.degree,no,no,no,cellular,jul,,1,999,0,nonexistent,14,4962,0
10073,45.0,technician,married,,no,no,no,cellular,oct,,1,6,1,success,-34,733,1
10074,38.0,unemployed,single,university.degree,no,yes,yes,cellular,aug,,6,999,0,nonexistent,14,4963,0
10075,25.0,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,,4,999,0,nonexistent,14,4865,0
10076,49.0,admin.,divorced,,no,no,no,cellular,aug,,1,999,0,nonexistent,14,4968,0
10077,,technician,married,professional.course,no,no,yes,telephone,may,,1,999,0,nonexistent,11,4856,0
10078,48.0,admin.,divorced,,no,yes,no,telephone,may,,2,999,0,nonexistent,11,4859,0
10079,23.0,services,married,high.school,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-18,1281,0
10080,41.0,blue-collar,married,basic.4y,unknown,no,no,telephone,may,,3,999,0,nonexistent,11,4859,0
10081,34.0,services,married,high.school,unknown,no,yes,cellular,may,,5,999,0,nonexistent,-18,1291,0
10082,32.0,admin.,married,university.degree,no,yes,no,telephone,may,,3,999,0,nonexistent,11,4857,0
10083,35.0,blue-collar,single,,no,no,yes,cellular,jul,,3,999,0,nonexistent,14,4961,0
10084,45.0,entrepreneur,married,basic.9y,unknown,no,no,telephone,jun,,1,999,0,nonexistent,14,4959,0
10085,43.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,,1,999,0,nonexistent,-18,1344,0
10086,35.0,admin.,single,basic.9y,no,yes,no,cellular,jul,,3,999,0,nonexistent,14,4963,0
10087,38.0,technician,single,professional.course,unknown,yes,no,telephone,jun,,1,999,0,nonexistent,14,4865,0
10088,48.0,admin.,married,high.school,no,no,no,telephone,oct,,1,999,0,nonexistent,-1,5,1
10089,35.0,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,14,4962,0
10090,,blue-collar,single,basic.9y,no,yes,no,cellular,may,,1,999,0,nonexistent,-18,1327,0
10091,32.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,,4,999,0,nonexistent,-18,1313,0
10092,55.0,services,married,high.school,no,no,no,cellular,may,,1,999,0,nonexistent,-18,125,0
10093,29.0,entrepreneur,married,university.degree,no,no,no,telephone,jul,,5,999,0,nonexistent,14,4962,0
10094,,admin.,married,university.degree,no,no,no,telephone,may,,4,999,1,failure,-18,684,0
10095,26.0,services,single,high.school,no,yes,no,cellular,jul,,10,999,0,nonexistent,14,4963,0
10096,56.0,retired,married,high.school,no,no,no,cellular,jun,,1,3,1,success,-17,761,1
10097,41.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,,2,999,0,nonexistent,11,4857,0
10098,,admin.,married,university.degree,no,no,no,telephone,may,,2,999,0,nonexistent,11,4855,0
10099,45.0,admin.,married,,no,no,no,telephone,may,,1,999,0,nonexistent,11,4856,0
10100,26.0,student,single,basic.9y,no,yes,no,cellular,aug,,1,4,1,success,-29,879,1
10101,24.0,services,single,high.school,no,no,no,cellular,jun,,1,999,0,nonexistent,-29,126,0
10102,42.0,technician,married,university.degree,no,no,yes,cellular,jul,,2,999,0,nonexistent,14,4968,0
10103,38.0,technician,married,,unknown,no,no,telephone,may,,2,999,0,nonexistent,11,4857,0
10104,49.0,services,married,high.school,unknown,yes,no,telephone,may,,2,999,0,nonexistent,11,4857,0
10105,54.0,technician,married,high.school,no,no,no,telephone,jun,fri,2,999,0,nonexistent,14,4959,0
10106,29.0,technician,single,university.degree,no,yes,no,telephone,may,,1,999,0,nonexistent,11,4857,0
10107,,blue-collar,single,basic.4y,no,yes,no,telephone,may,,2,999,0,nonexistent,11,4857,0
10108,,blue-collar,married,basic.4y,no,no,no,telephone,may,,13,999,0,nonexistent,11,4858,0
10109,36.0,management,married,university.degree,unknown,no,no,cellular,aug,,2,999,0,nonexistent,14,4963,0
10110,38.0,entrepreneur,single,university.degree,no,no,no,cellular,aug,,2,999,0,nonexistent,14,4963,0
10111,35.0,blue-collar,married,basic.9y,no,yes,no,cellular,nov,,2,999,0,nonexistent,-1,4021,0
10112,40.0,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,,3,999,0,nonexistent,14,4864,0
10113,36.0,housemaid,single,high.school,no,yes,no,cellular,jul,,5,999,0,nonexistent,14,4961,0
10114,49.0,unemployed,married,basic.4y,unknown,no,no,cellular,may,,2,999,0,nonexistent,-18,1281,0
10115,55.0,admin.,divorced,unknown,unknown,no,no,cellular,may,mon,2,999,0,nonexistent,-18,1244,0
10116,42.0,blue-collar,married,basic.4y,unknown,no,no,telephone,may,,3,999,0,nonexistent,11,4856,0
10117,29.0,technician,single,university.degree,no,yes,yes,cellular,jul,,6,999,0,nonexistent,14,4963,0
10118,,blue-collar,married,high.school,no,no,no,telephone,may,,4,999,0,nonexistent,11,4858,0
10119,32.0,admin.,single,,no,no,no,cellular,apr,,2,999,0,nonexistent,-18,1453,0
10120,32.0,technician,married,university.degree,no,no,no,telephone,sep,,3,999,0,nonexistent,-34,768,0
10121,53.0,entrepreneur,married,,unknown,yes,no,cellular,jul,,1,999,0,nonexistent,14,4961,1
10122,44.0,blue-collar,single,unknown,no,yes,no,cellular,nov,,1,999,0,nonexistent,-1,412,0
10123,51.0,services,married,high.school,unknown,no,yes,cellular,aug,,5,999,0,nonexistent,14,4965,0
10124,43.0,admin.,married,professional.course,unknown,yes,no,cellular,jul,,4,999,0,nonexistent,14,4968,0
10125,57.0,admin.,single,university.degree,no,no,no,cellular,jul,,1,999,0,nonexistent,14,4961,0
10126,54.0,management,divorced,university.degree,no,no,no,telephone,may,,2,999,0,nonexistent,11,4857,0
10127,43.0,admin.,single,university.degree,no,yes,no,cellular,may,,1,999,1,failure,-18,1291,0
10128,41.0,blue-collar,married,high.school,no,yes,no,cellular,may,,3,999,0,nonexistent,-18,125,0
10129,29.0,student,single,high.school,no,unknown,unknown,cellular,aug,,1,4,3,success,-29,884,1
10130,42.0,technician,married,university.degree,no,yes,no,telephone,nov,,7,999,0,nonexistent,-1,4021,0
10131,58.0,retired,married,professional.course,no,yes,yes,cellular,aug,,1,999,0,nonexistent,14,4968,0
10132,43.0,blue-collar,married,basic.9y,no,no,no,cellular,mar,,2,999,0,nonexistent,-18,1799,1
10133,30.0,blue-collar,married,basic.9y,no,no,yes,cellular,jul,,1,999,0,nonexistent,14,4962,0
10134,52.0,admin.,married,high.school,no,yes,no,cellular,apr,,2,999,1,failure,-18,1435,0
10135,51.0,admin.,married,university.degree,no,yes,no,cellular,nov,,2,999,0,nonexistent,-1,4153,0
10136,30.0,entrepreneur,married,university.degree,no,no,no,cellular,aug,,3,999,0,nonexistent,14,4965,0
10137,36.0,admin.,married,basic.9y,no,no,no,cellular,may,,1,999,1,failure,-18,1313,0
10138,36.0,entrepreneur,single,university.degree,no,yes,no,cellular,nov,,1,999,0,nonexistent,-1,412,1
10139,53.0,blue-collar,married,high.school,no,yes,yes,cellular,jul,,2,999,0,nonexistent,14,4962,0
10140,32.0,admin.,married,university.degree,no,yes,no,telephone,nov,fri,1,999,0,nonexistent,-1,4021,0
10141,,management,married,,no,yes,no,telephone,may,,1,999,0,nonexistent,-18,672,0
10142,29.0,services,divorced,high.school,no,yes,no,telephone,may,,3,999,0,nonexistent,11,4857,0
10143,33.0,admin.,single,university.degree,no,no,no,cellular,may,,2,999,0,nonexistent,-18,1244,0
10144,,admin.,married,,no,yes,no,telephone,jun,,2,999,0,nonexistent,14,4961,0
10145,59.0,admin.,married,,no,yes,no,cellular,aug,,1,999,0,nonexistent,14,4963,0
10146,37.0,technician,single,high.school,unknown,no,no,cellular,jul,,1,999,0,nonexistent,14,496,0
10147,47.0,technician,divorced,,no,yes,no,cellular,jul,,2,999,0,nonexistent,14,4962,0
10148,37.0,blue-collar,married,basic.6y,no,yes,yes,cellular,mar,,2,999,0,nonexistent,-18,1538,0
10149,,blue-collar,single,basic.9y,unknown,yes,yes,telephone,may,,1,999,0,nonexistent,11,4855,0
10150,35.0,technician,single,professional.course,no,yes,no,telephone,may,thu,2,999,0,nonexistent,11,4855,0
10151,31.0,blue-collar,single,basic.9y,no,yes,no,cellular,jul,,1,999,0,nonexistent,14,4961,0
10152,40.0,technician,married,basic.9y,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-1,412,0
10153,58.0,retired,married,university.degree,no,yes,no,cellular,aug,,1,999,0,nonexistent,14,4966,0
10154,54.0,retired,married,basic.4y,no,no,yes,cellular,oct,,2,999,0,nonexistent,-34,722,1
10155,35.0,technician,married,professional.course,no,yes,no,telephone,jun,,1,999,0,nonexistent,-29,1268,1
10156,42.0,technician,married,professional.course,no,yes,yes,cellular,aug,,7,999,0,nonexistent,14,4963,0
10157,29.0,self-employed,married,university.degree,no,no,no,telephone,may,,3,999,0,nonexistent,11,486,0
10158,41.0,technician,single,high.school,no,yes,no,cellular,may,,3,999,0,nonexistent,-18,1244,0
10159,32.0,entrepreneur,married,high.school,no,yes,no,telephone,may,,1,999,0,nonexistent,11,4857,0
10160,37.0,admin.,divorced,university.degree,no,no,no,telephone,jun,,2,999,0,nonexistent,14,4864,0
10161,53.0,blue-collar,married,basic.9y,unknown,yes,yes,telephone,may,,1,999,0,nonexistent,11,4856,0
10162,36.0,technician,divorced,professional.course,no,yes,no,cellular,may,,7,999,0,nonexistent,-18,697,0
10163,45.0,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,jun,,2,999,0,nonexistent,14,496,0
10164,27.0,services,single,high.school,no,no,yes,cellular,may,,1,999,0,nonexistent,-18,1266,0
10165,47.0,self-employed,married,basic.9y,no,yes,no,cellular,aug,,2,999,0,nonexistent,14,4966,0
10166,22.0,services,single,high.school,no,no,no,telephone,jun,,1,999,0,nonexistent,14,4864,0
10167,37.0,entrepreneur,married,basic.6y,no,yes,no,cellular,aug,,2,999,0,nonexistent,-29,869,0
10168,58.0,retired,single,professional.course,no,yes,no,cellular,apr,,3,999,0,nonexistent,-18,1405,1
10169,43.0,management,married,university.degree,no,no,no,cellular,nov,,1,999,0,nonexistent,-1,4191,0
10170,,self-employed,married,university.degree,no,no,no,cellular,nov,,2,3,2,success,-34,714,1
10171,47.0,self-employed,married,basic.4y,unknown,no,no,cellular,may,,1,999,0,nonexistent,-18,1327,0
10172,36.0,technician,married,high.school,no,yes,no,cellular,nov,mon,1,999,1,failure,-1,4191,0
10173,58.0,blue-collar,married,basic.4y,no,yes,no,telephone,jun,,2,999,0,nonexistent,14,4959,0
10174,76.0,unknown,married,unknown,no,no,no,telephone,jul,thu,3,999,0,nonexistent,-17,899,1
10175,23.0,student,single,,no,no,no,cellular,jun,,1,999,0,nonexistent,-29,1262,1
10176,,blue-collar,married,high.school,no,no,yes,telephone,apr,,2,999,0,nonexistent,-18,141,0
10177,32.0,technician,single,professional.course,no,yes,no,cellular,aug,,2,999,0,nonexistent,14,4967,0
10178,49.0,admin.,married,high.school,no,no,yes,cellular,jul,,1,999,0,nonexistent,14,4962,0
10179,57.0,management,married,university.degree,unknown,yes,yes,cellular,nov,,2,999,1,failure,-1,4021,0
10180,44.0,technician,single,,no,no,no,telephone,may,,3,999,0,nonexistent,11,4857,0
10181,46.0,services,married,high.school,no,no,no,cellular,apr,,1,999,0,nonexistent,-18,1365,0
10182,31.0,technician,single,basic.9y,unknown,yes,yes,cellular,nov,,1,999,1,failure,-1,412,0
10183,44.0,services,married,,no,no,no,cellular,aug,,2,999,0,nonexistent,14,497,0
10184,32.0,technician,single,professional.course,no,no,no,cellular,apr,,1,6,1,success,-18,1405,0
10185,72.0,retired,single,university.degree,no,no,no,cellular,may,,3,999,0,nonexistent,-18,699,0
10186,31.0,services,single,high.school,no,yes,no,cellular,jul,,2,999,0,nonexistent,14,4968,0
10187,59.0,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,,1,999,0,nonexistent,-29,1072,1
10188,35.0,admin.,single,basic.4y,unknown,yes,no,telephone,may,,2,999,0,nonexistent,11,4856,0
10189,27.0,admin.,single,university.degree,no,no,no,cellular,jul,,1,999,0,nonexistent,14,496,0
10190,57.0,self-employed,married,professional.course,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,14,4961,1
10191,31.0,management,married,,no,yes,no,cellular,jun,,1,999,0,nonexistent,-29,1262,1
10192,28.0,admin.,married,high.school,no,no,yes,telephone,jun,,2,999,0,nonexistent,14,4967,0
10193,53.0,unknown,married,high.school,unknown,yes,no,telephone,jun,,1,999,0,nonexistent,14,496,0
10194,28.0,admin.,single,high.school,no,yes,no,cellular,jul,,1,999,0,nonexistent,14,4968,0
10195,53.0,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,,2,999,0,nonexistent,11,4857,0
10196,,services,married,university.degree,no,no,no,telephone,may,,11,999,0,nonexistent,11,4859,0
10197,45.0,technician,married,professional.course,no,no,no,cellular,aug,,1,999,0,nonexistent,14,4965,0
10198,30.0,blue-collar,married,basic.6y,no,yes,yes,cellular,may,,2,999,0,nonexistent,-18,1299,0
10199,58.0,retired,married,basic.9y,no,no,no,telephone,may,,4,999,0,nonexistent,11,4859,0
10200,43.0,blue-collar,married,basic.6y,no,yes,no,telephone,jun,,1,999,0,nonexistent,14,4962,1
10201,35.0,admin.,single,university.degree,no,no,no,cellular,nov,,3,999,0,nonexistent,-1,4076,1
10202,37.0,blue-collar,single,basic.4y,no,yes,no,cellular,apr,,3,999,0,nonexistent,-18,1405,0
10203,29.0,blue-collar,single,high.school,no,yes,no,cellular,jul,,1,999,0,nonexistent,14,4957,0
10204,56.0,unemployed,divorced,high.school,unknown,yes,no,cellular,nov,,1,999,1,failure,-1,4021,0
10205,37.0,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,2,999,0,nonexistent,-18,1334,0
10206,,management,divorced,university.degree,no,no,no,cellular,may,,2,999,0,nonexistent,-18,125,0
10207,33.0,admin.,married,unknown,no,yes,no,telephone,may,,1,999,0,nonexistent,11,4857,0
10208,36.0,entrepreneur,married,,no,yes,yes,cellular,may,,1,999,0,nonexistent,-18,1299,0
10209,27.0,admin.,single,university.degree,no,no,no,cellular,jul,,1,999,0,nonexistent,14,4962,0
10210,39.0,blue-collar,married,,no,yes,no,telephone,may,,2,999,0,nonexistent,11,4857,0
10211,33.0,blue-collar,married,high.school,no,unknown,unknown,cellular,apr,,5,999,0,nonexistent,-18,1405,0
10212,38.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,,6,999,0,nonexistent,14,496,0
10213,33.0,technician,single,university.degree,no,yes,no,cellular,aug,,1,999,0,nonexistent,14,4963,0
10214,,housemaid,married,,no,yes,no,cellular,jul,,3,999,0,nonexistent,14,4962,0
10215,42.0,admin.,married,university.degree,no,no,no,telephone,may,thu,1,999,0,nonexistent,11,4855,0
10216,41.0,admin.,single,high.school,no,yes,no,telephone,may,,2,999,0,nonexistent,11,4857,0
10217,39.0,admin.,single,university.degree,no,yes,yes,telephone,jun,,2,999,0,nonexistent,14,4865,0
10218,51.0,services,married,high.school,unknown,yes,no,telephone,may,,3,999,0,nonexistent,11,4859,0
10219,18.0,student,single,,no,yes,no,telephone,may,,1,3,1,success,-18,668,1
10220,56.0,retired,married,basic.4y,unknown,yes,yes,telephone,may,,4,999,0,nonexistent,11,4857,0
10221,47.0,self-employed,married,basic.9y,unknown,yes,no,cellular,nov,,1,999,1,failure,-1,4021,0
10222,43.0,blue-collar,married,basic.9y,no,yes,no,cellular,dec,,2,999,0,nonexistent,-3,707,1
10223,36.0,technician,married,,unknown,yes,no,cellular,aug,,1,999,0,nonexistent,14,4964,0
10224,45.0,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,,6,999,0,nonexistent,14,4964,0
10225,28.0,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,,1,999,0,nonexistent,11,4858,0
10226,59.0,retired,divorced,university.degree,unknown,unknown,unknown,cellular,jul,,1,999,0,nonexistent,14,4962,0
